,bidder_id,min_time_interval,avg_time_interval,device_score,url_score,url_num,merchandise_score,merchandise_num,country_score,device_num,ip_num,country_num,total_bids,avg_bid_num,outcome
1483,c0e3343070766b359c664f93ca65040b6bh2k,0.0,1.20584777075e+11,51.9254615641,430.566319392,220,126.413830955,1,91.4479705483,153,486,13,642,12.3461538462,1.0
1484,c0e4be8d520c7bac2f51ad80a98876c2aan70,1e+30,1e+30,0.0572045331894,0.0,1,0.0625928956448,1,0.131049193441,1,1,1,1,1.0,0.0
1485,c128bfe7aba668d71126d51b32428c01tkq99,0.0,32311119525.4,68.9907698862,15.1266574389,80,82.3068245159,1,51.3055445115,120,270,7,418,5.97142857143,0.0
1486,c1434e440370882ecf00ac52140f7adbuy1e9,421052632.0,1.1522427337e+12,3.85064239136,5.4834133216,7,11.9657365504,1,8.2154751285,32,46,2,68,2.83333333333,0.0
1487,c1624207d78346c3c58cd44f3d5472fcriae4,3947368421.0,1.04114832536e+12,0.786135774665,0.378166435973,9,2.11160056771,1,1.47505349756,8,10,5,12,1.09090909091,0.0
1488,c16a9bdd369ed3ec2891c46e64017560fbx69,6.03295263158e+13,6.03295263158e+13,0.0965416731395,0.378166435973,1,0.12518579129,1,0.16929694116,2,2,2,2,1.0,0.0
1489,c17c63af831939f5e2fd12f65821db65umonm,315789473.0,1.29992137638e+11,68.1050600851,0.189083217986,17,100.301026966,1,156.221345437,29,321,3,570,15.4054054054,0.0
1490,c1850964c360c9159e5d1d0b6485e210s6uvc,105263158.0,2.45972156197e+12,5.95590222687,0.945416089932,18,5.63093484723,1,4.1833235291,18,31,2,32,1.68421052632,0.0
1491,c1859303603734d90d1a91d80977e14echjim,0.0,3132316660.22,436.023799396,342.051541337,1313,857.133031382,1,623.383487901,348,2816,27,4353,18.5234042553,0.0
1492,c18cfb38fe1c4c01705391422177265cn9w5x,1e+30,1e+30,0.0424233402798,0.0,1,0.196906278746,1,0.0194513758186,1,1,1,1,1.0,0.0
1493,c1c22607e7899ada525b74e757d248ac2b8ac,1e+30,1e+30,0.0791267266829,0.0,1,0.196906278746,1,0.117633216245,1,1,1,1,1.0,0.0
1494,c1d14f4355b7d3ef80f02628e5ef1d56u2510,1e+30,1e+30,0.0473684210526,0.0,1,0.0625928956448,1,0.123284734134,1,1,1,1,1.0,0.0
1495,c1d9c4c69367536d7b0ccac19527629f65025,1e+30,1e+30,0.0587322695035,0.0,1,0.0625928956448,1,0.135593220339,1,1,1,1,1.0,0.0
1496,c2294751630e49a4e594dfd89383b271qzp0m,0.0,1923148231.8,6480.94136106,1094.92133776,28569,7073.5099684,1,5665.95426934,1198,18817,124,40198,40.5630676085,0.0
1497,c277151116ce38d8245f9f2308807af8t4nnj,0.0,18432464738.2,407.509368487,3529.45989723,2427,191.868927362,1,576.228426959,430,2629,106,4184,10.4862155388,1.0
1498,c2d1b8c1b7a9c8010f5b215e8aadb1d7gahpp,0.0,59916023391.8,27.918552837,5.10524688563,88,39.7684773585,1,30.4662955925,89,193,10,226,2.75609756098,0.0
1499,c2e1242ad5ea781923a08987d55365c69fii7,0.0,649931160.393,1708.73638493,12633.7646511,5267,1313.69969379,1,2112.82877271,974,9450,107,20988,20.6168958743,1.0
1500,c2f592fbdc8980229367e1db4d0f7a51my54g,52631579.0,1.5995761142e+11,47.0539837852,30.4423980958,197,30.2949614921,1,88.9466785528,122,264,29,484,4.1724137931,0.0
1501,c349d767ddda78ed58a3c5769e780598ar3ei,1e+30,1e+30,0.0739962161026,0.0,1,0.175966713976,1,0.117633216245,1,1,1,1,1.0,0.0
1502,c34e1a988fb471e9eb8a5e84bb8ddf90k4hng,0.0,16613778034.8,40.4417139285,67.1245423852,423,38.7394300217,1,82.8264783818,199,204,30,820,48.2352941176,0.0
1503,c353286290001e0943ed9bb160145c42etrf8,1e+30,1e+30,0.0727851657614,0.0,1,0.196906278746,1,0.0860317501191,1,1,1,1,1.0,0.0
1504,c36fad0b52a6be6ec32cc5530c0a2aednea6k,0.0,9411191419.02,1076.87367109,315.201724383,295,514.200637722,1,1176.97860244,709,5364,92,8215,13.8532883642,0.0
1505,c41cd6791e262b44d26bdb3443fcfba97wlm3,0.0,4345879037.94,259.629964643,305.591139776,637,196.479099429,1,379.522580225,411,1966,55,3139,13.5887445887,0.0
1506,c41ea39b2e13b0fc9ccccc2546f924f1obd0w,736842105.0,4.14923316355e+11,20.16046547,6.23974619355,51,11.7048714856,1,23.7602426029,80,143,24,187,3.11666666667,0.0
1507,c41f5fb84d9f9e2456a5264c79919569vrhau,84157894736.0,1.35344360902e+12,4.91810516061,1.51266574389,1,1.40773371181,1,2.71683155729,6,7,5,8,1.14285714286,0.0
1508,c4294be0db6b5c9357ae5e2e7fc8da9489qpc,6.86210526315e+11,6.86210526315e+11,1.26782273603,0.0,2,0.351933427952,1,0.952036160322,1,1,1,2,1.0,0.0
1509,c435ac9dcda855341e667d440c2ef7c6nd3mg,52631579.0,60482142857.1,18.9545554377,6.05066297556,73,14.0834015201,1,34.8787263724,81,160,29,225,2.02702702703,0.0
1510,c46e21e01a3f4987e00109d1d5f48acb1q72y,3.84757894737e+12,4.39971052632e+12,0.534094035027,0.189083217986,3,0.527900141928,1,0.711284512652,3,3,2,3,1.0,0.0
1511,c4709885ecca7b90dea4beb5dabd68aegk2pz,473684211.0,14087719298.3,1.62388793654,0.0,2,0.321004419583,1,0.784436689104,3,2,2,7,3.5,0.0
1512,c478f94c1323552e85aec6e1013ecba586320,0.0,73669486215.5,33.1071494504,31.9550638397,1,33.2771611081,1,16.9782079221,16,62,6,169,9.94117647059,0.0
1513,c48fd9c589f273945bad5f0cea5993ba2fet4,315789474.0,28624390838.2,159.180304028,6.52963939673,26,76.1935871515,1,143.559476083,4,103,19,433,4.00925925926,0.0
1514,c4b598fcb343bdd2cf826fc7541500e40xtte,1e+30,1e+30,0.0560888169307,0.0,1,0.196906278746,1,0.133800886265,1,1,1,1,1.0,0.0
1515,c4d42d0beefe49d6157c546a2504f4db86hvd,315789473.0,28799846331.2,12.1216576072,7.30699584751,50,24.2834065287,1,17.797189074,64,117,20,138,6.27272727273,0.0
1516,c503bb79d4f3522f51d348c680906c1bs0w7z,1684210527.0,8.34628947368e+12,0.900417320352,0.0,2,1.58370042578,1,1.49784611612,7,9,3,9,1.0,0.0
1517,c5120d10a23eb0c10d56a19fecbf9da85t4ow,34157894737.0,1.23798947368e+12,2.36806519324,1.3235825259,4,2.16596906621,1,0.72800742336,11,8,5,11,1.22222222222,0.0
1518,c5863a228287327c9980d12a632985da9vi29,0.0,1.45527009614e+11,39.2503739234,5.29433010362,12,93.6142918351,1,77.5010589824,104,450,35,532,2.72820512821,0.0
1519,c58ffa073b3b3deb4e993ee5dd05347cmvfur,684210526.0,2.20277593985e+12,3.19005292642,3.78166435973,13,1.65087987214,1,4.02569238192,27,34,19,36,1.16129032258,0.0
1520,c59f4511da2e8dfbf02668a49bc391895wk3u,1e+30,1e+30,0.0673219334859,0.0,1,0.0458577742262,1,0.133800886265,1,1,1,1,1.0,0.0
1521,c5babbaace35399cf51a9356bbc22733xpi5h,60421052632.0,1.50560150376e+12,0.910112717613,0.756332871945,2,1.57525022997,1,0.79806233006,6,8,2,8,1.14285714286,0.0
1522,c5c8a28a166913512f5bffa6a49788c5b0uaa,2.96247368421e+12,3.27066666667e+12,0.318013995315,0.378166435973,3,0.703866855903,1,0.510775799139,3,4,3,4,4.0,0.0
1523,c5dcc8a649adae76ce01a3fa85b68f237ny2r,947368421.0,1.78906976744e+12,2.08687175298,5.67249653959,4,7.74253541494,1,4.99827408501,21,29,3,44,2.0,0.0
1524,c600968815fc32b20e0519ecfce5b648en2wo,0.0,10623909018.8,225.017272508,92.4734563988,3,39.502099462,1,141.326063823,8,3,3,399,18.1363636364,1.0
1525,c6108e22518279361de99b3c7c298235mkoa9,210526315.0,1.23008133971e+11,10.128502575,6.23974619355,78,19.5323052513,1,10.9468098383,49,88,13,111,2.36170212766,0.0
1526,c615c31c87260c0d85727deff6da6667lgg33,1368421053.0,6.60979532164e+11,1.32975369127,1.89083217986,6,3.34336756554,1,2.89106020813,18,19,6,19,2.375,0.0
1527,c616385a2762ecfd8e4ea16d8a1f2596qw07a,4684210526.0,3.02092982456e+12,0.897115476247,0.756332871945,1,0.188972829374,1,0.748907968067,2,4,1,4,2.0,0.0
1528,c62bac5be6489bc0e0a7834a11167171c8ww3,210526316.0,1.54204425837e+12,10.2087060183,2.07991539785,25,2.06359984018,1,17.9840245492,2,5,3,45,2.36842105263,0.0
1529,c6453f296ce36005d7e7e67e159e1b7cdbmus,1e+30,1e+30,0.162714636141,0.0,1,0.196906278746,1,0.0845751461603,1,1,1,1,1.0,0.0
1530,c65d2236a70982d628454d19472ce26eltxgf,4.79447368421e+12,4.79447368421e+12,0.125822645354,0.0,2,0.351933427952,1,0.26760177253,2,2,1,2,2.0,0.0
1531,c670e7fb466b09000f1053d2761752268bkfm,0.0,6173947368.42,384.164184731,120.937265048,2,28.3931676135,1,316.597559487,1,1,1,601,120.2,1.0
1532,c67ecaf47f857f37f63ac0f4b9af3249wwdtz,2.07805263158e+12,2.07805263158e+12,0.137724715542,0.0,2,0.0917155484524,1,0.235266432491,2,2,1,2,1.0,0.0
1533,c69e65de28937ebe1b94e7785afd94158thqk,0.0,24470018826.7,326.181003265,98.1341901349,264,622.223840838,1,392.101767546,298,1541,33,3160,11.4492753623,0.0
1534,c6a49cf5944626b45425712f9e19e91d2nyh7,0.0,5049298031.93,475.138205062,822.0,576,161.856961129,1,94.2639162163,4,814,2,822,21.6315789474,1.0
1535,c6f07c222aa3a9d35b0e01f8959ffd21oownr,10684210526.0,1.72259649123e+12,0.490217782667,0.0,5,0.321004419583,1,0.888027149698,6,7,2,7,1.4,0.0
1536,c6fcf1f7b824c864d492c4cd676cd702owsuv,5157894737.0,3.2416944801e+11,4.02497251942,1.13449930792,18,1.9260265175,1,3.613333505,28,27,1,42,2.0,0.0
1537,c72012c8072e2441b3ba8173205cd298cde8a,105263158.0,52358097166.0,36.7135750554,49.3507198944,1,45.9273123477,1,37.9471264004,49,195,28,261,4.74545454545,1.0
1538,c748f0d69cc89d5812c9fe3a6413bbb26351l,3.17163157895e+12,4.07423684211e+12,0.21098424168,0.189083217986,3,0.297008266632,1,0.369067318756,3,3,2,3,1.0,0.0
1539,c749a25f3a07304b959065d83bbfc5f75u1my,1210526315.0,5.04348178138e+11,2.71301374603,0.567249653959,9,1.69000818241,1,4.24364111269,20,22,10,27,1.28571428571,0.0
1540,c755d2832026bc2a6f5d2d6df5740f06mr3nj,16263157895.0,8.55398496241e+11,1.64273741066,0.567249653959,4,0.708648110153,1,1.23994055656,11,11,2,15,1.66666666667,0.0
1541,c76f30b8330b6d14fb872b30fcfd9d57phbsf,473684210.0,1.89063909774e+11,3.66315378756,10.7777434252,12,12.4936366923,1,15.4087660268,29,1,2,71,7.88888888889,0.0
1542,c780bc2dc7ab83d5e5c85dd13f0f7fdecfxjq,0.0,10356183010.7,149.519625713,1072.80557812,622,231.748162306,1,177.699563037,218,1019,37,1317,7.65697674419,1.0
1543,c7c854748038ddf37b8a9c4f5a28073fsut8p,1894736842.0,12421052631.6,2.75559483602,5.59920831272,2,0.375557373869,1,3.16070774863,1,1,1,6,2.0,0.0
1544,c7ce5ac2fe5f03458fab59c78b19bf7c9wzf7,1e+30,1e+30,0.0353975272034,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1545,c7d335bf99b9c71fb22797ecbd78b92ashv4h,157894737.0,63583395107.5,22.0230920791,11.3449930792,102,37.6568767908,1,34.074721157,109,177,39,214,2.11881188119,0.0
1546,c806dbb2decba0ed3c4ff5e2e60a74c2wjvbl,9.79847368421e+12,9.79847368421e+12,0.167774069546,0.0,1,0.351933427952,1,0.235266432491,2,2,1,2,2.0,0.0
1547,c83ee624c46235430ad4338278f6d270wfzre,52631579.0,1.3814e+12,4.85640492799,5.67249653959,11,9.85413598265,1,6.9378504702,21,42,6,56,2.07407407407,0.0
1548,c843f90bae7231af13dd0e064a469704drz2x,52631579.0,7.80072368421e+11,1.98518641809,1.89083217986,7,2.99143413759,1,4.84497636483,5,14,3,17,1.54545454545,0.0
1549,c871daa6b709e008825b667b05efddca04jbe,1e+30,1e+30,0.0456503898236,0.0,1,0.0990027555439,1,0.133800886265,1,1,1,1,1.0,0.0
1550,c888cda1ef5931da0db90f6803cd0d368ay6r,52631579.0,1.82374891129e+11,67.6286204688,13.6084252291,54,74.6098867258,1,59.1446215786,116,377,10,424,3.71929824561,0.0
1551,c89ad997f646e388fe375d7fe33a3727dzrh0,473684211.0,710526316.0,0.106162043995,0.0,1,0.137573322679,1,0.0107302458278,1,1,1,3,3.0,0.0
1552,c89d56c06803b8c6316a7c906604c64939yri,1210526316.0,2.73811157895e+12,1.77360960373,1.3235825259,10,4.57513456337,1,4.69732525888,15,19,8,26,1.13043478261,0.0
1553,c8a99985c7bf230f475a8e9be6a17d7a08r3x,2.59131578947e+12,2.59131578947e+12,0.0941325195268,0.189083217986,2,0.0944864146871,1,0.235266432491,2,2,1,2,1.0,0.0
1554,c8b23d6565e11d874e221f41440ffd25mrucd,52631579.0,1.09403796376e+11,11.4563058455,6.80699584751,56,24.2194722858,1,17.3261980655,50,109,10,123,4.55555555556,0.0
1555,c8d3fc73c1a41bf92a5e4982eb6cf78du8gg5,5526315790.0,5.93311961722e+12,1.62060014373,0.756332871945,7,1.18803306653,1,1.77179402272,10,12,3,12,1.2,0.0
1556,c8d972b803b46212369cf1b480328dcehb9jl,31578947369.0,2.47392105263e+12,0.469098109349,0.567249653959,3,0.879833569879,1,0.999692341351,4,4,3,5,1.66666666667,0.0
1557,c8e474ba549fe924bff9d3f585a9943cg9aju,4.51684210526e+12,4.51684210526e+12,0.153605876105,0.0,2,0.12518579129,1,0.304860208262,2,2,2,2,2.0,0.0
1558,c8f537f6bb0aa2d45da541a875f014358qm7p,0.0,4915473536.95,4856.28435724,11610.8351307,8551,3096.74504584,1,3555.6954977,570,6337,54,15727,25.8667763158,1.0
1559,c900620a019e78a3eee44109e4d1e1d2xd2gj,8.73310526316e+12,8.73310526316e+12,0.529105619556,0.189083217986,2,0.351933427952,1,0.337804946987,2,2,2,2,1.0,0.0
1560,c9056fc0cade75299ed4438567a87d6ek44pt,57263157895.0,1.96577368421e+13,1.3173835174,0.756332871945,1,0.703866855903,1,1.13722402883,3,4,3,4,1.33333333333,0.0
1561,c910efe1f135b08acc32b2db162362033olvv,32315789473.0,8.4952631579e+11,11.1154167482,2.45808183382,1,2.28756728169,1,6.49001045307,9,9,5,13,1.3,0.0
1562,c9416e793bd0559bca3ad4a5194d4cd1k8eyc,2368421052.0,1.16726555024e+12,7.54958559333,0.756332871945,6,36.5275233645,1,8.30253398311,35,52,4,67,2.23333333333,0.0
1563,c963c2dcbeeb0b7051bd3a6a87483ce6i98xx,105263158.0,5.22210526316e+12,2.2966355123,2.26899861584,4,0.687866613393,1,4.34543608853,5,14,4,15,1.66666666667,0.0
1564,c97dda0fd2de7d82d3a52eb6c0788062h3tq6,1e+30,1e+30,0.0582558970693,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1565,c99b1edcfc7f0c751b68fb310d34b75ei6j82,10526315789.0,1.76219298246e+12,0.320608799142,0.567249653959,2,0.703866855903,1,0.323695926303,3,3,3,4,1.0,0.0
1566,c9a97c18992adb02e6c2e6a8f9cc1daa1di5k,947368421.0,7.04763882183e+11,8.97959401833,9.6432441173,16,5.19675280779,1,15.9799066023,68,103,17,110,4.23076923077,0.0
1567,c9e1e860e39bb7d4dbf3c91c5d6c36c2dv4tp,1e+30,1e+30,0.664554957238,0.0,1,0.196906278746,1,0.94084808172,1,1,1,1,1.0,0.0
1568,c9f94611f4c9afd3a3153da9654e7310jr201,2.00368421053e+11,1.47952631579e+12,0.410050963126,0.378166435973,4,0.312964478224,1,0.933489307826,3,4,3,5,1.0,0.0
1569,c9fbbfcc89730e961499b4b30ffc4a98umxko,1.22064736842e+13,1.22064736842e+13,0.093654772106,0.0,2,0.12518579129,1,0.0709921097906,2,2,1,2,1.0,0.0
1570,ca0331fc37db2b251a012376f7b987fcma2jw,0.0,20813579750.9,34.3303055353,110.991848958,49,41.060939543,1,78.265639646,73,96,3,656,13.12,0.0
1571,ca0c049b8c37c99ef93b6086e9947135onppq,2105263158.0,8.65174452986e+11,5.83700496032,16.8284064008,2,15.8370042578,1,10.1351954064,41,73,24,90,1.32352941176,0.0
1572,ca28bff4ab1f6e74bf08b92e16989e11vn2mf,947368421.0,1.01109695291e+12,11.6356771785,4.1598307957,27,7.62321217688,1,11.5857247279,44,64,8,77,4.05263157895,0.0
1573,ca391c857d7aa75a72e2d7c3133e0d6ay9pil,1e+30,1e+30,0.0574459567654,0.189083217986,1,0.196906278746,1,0.0860317501191,1,1,1,1,1.0,0.0
1574,ca5730b8dad8f35fba24b68c9ca5d445mp87i,947368421.0,8.32631578948e+11,0.43726030357,0.0,2,0.187778686934,1,0.258095250357,2,2,1,3,1.0,0.0
1575,ca5d4f0a3ea342fdc45c3325e5311049e2uis,1e+30,1e+30,0.0,0.189083217986,1,0.196906278746,1,0.204004060722,1,1,1,1,1.0,0.0
1576,ca68a41b3a4062f154dc1ae8456cd792d6kp1,0.0,3.66001052632e+12,2.40295589992,1.89083217986,6,4.13503185367,1,2.3544733993,13,18,6,21,1.16666666667,0.0
1577,ca76df527977e5168e1b3352cfab2ed9htipb,3947368421.0,1.226e+11,0.512610597324,0.378166435973,4,1.05580028386,1,0.585071214651,4,4,2,6,1.0,0.0
1578,ca9e2287e98a718e20a8ed117dfcd699gxsp8,52631579.0,6.4362406015e+11,1.10902609513,0.0,1,2.63950070964,1,2.00701329397,3,3,1,15,1.07142857143,0.0
1579,caa74df2086d71caf6c1b2b9c81d3d98xhpv9,1052631579.0,1.57242962056e+11,8.73681331458,4.34891401369,13,17.1308462509,1,13.9626628363,49,69,5,87,2.71875,0.0
1580,cab0d4e41ea81636de3bd3a1800d8da8x4yca,368421053.0,1.20128289474e+11,11.9964024144,6.42882941154,64,19.8842386793,1,15.524344657,52,71,6,113,2.17307692308,0.0
1581,cab7ecf98fd0489389a3a8d3961defb3k66og,43368421053.0,3.65115789474e+12,0.158466917166,0.189083217986,3,0.141729622031,1,0.457683642231,2,2,2,3,1.0,0.0
1582,cad151bdf2e29b764dfd3acac022e5dcy8n83,8894736842.0,1.40671710526e+13,0.62547790182,0.0,5,0.879833569879,1,0.568167249334,1,2,2,5,1.25,0.0
1583,cad9c97e99bd5753be98edd9ad8ec8c8c7r66,0.0,6904273297.92,836.723656927,299.408606393,2,230.340428594,1,416.165936076,1,2,2,1309,42.2258064516,1.0
1584,caf32bc98f84a47829e76ffe104371f6kphvc,0.0,4251180910.92,1275.47180792,2001.30614662,4792,859.117725542,1,1816.59362182,954,6040,121,18185,23.8023560209,0.0
1585,cafa845bd657b17eaa82940d4767d9dfe9uxg,1e+30,1e+30,0.125095580364,0.0,1,0.0625928956448,1,0.204004060722,1,1,1,1,1.0,0.0
1586,cb557e4675bf4f36f93ef5599adff545nz370,0.0,1625911186.63,2994.1800842,3318.87764063,22003,8366.5133827,1,5204.35463712,1014,11365,48,47546,70.3343195266,0.0
1587,cb6ea552ab5b90e2d0572148426ca275d1zzj,3.84636842105e+12,4.56855263158e+12,0.195188884015,0.189083217986,3,0.137573322679,1,0.258095250357,2,2,1,3,1.5,0.0
1588,cb705744a588c18087921e74e68cfa10oev6i,0.0,38302801105.8,209.818306689,45.5873298963,846,355.276795517,1,293.851997753,310,1548,59,2019,5.73579545455,0.0
1589,cb9a75312b809291306c6213ed5dc67dw31qz,0.0,29092585622.9,200.208807073,183.221638229,844,166.371916624,1,136.578134526,344,675,52,2658,6.83290488432,0.0
1590,cba6f45915ebbd4b5404c6d357153c0adeblt,52631579.0,54669142614.6,35.3861054363,13.2400041765,98,15.5856310155,1,41.820767477,99,151,21,249,2.79775280899,0.0
1591,cbc71ae3c3690c89485eda3f08b9bb51rqrxz,578947368.0,60712640977.4,12.853024865,42.165557611,3,44.3039127179,1,13.1014511541,90,124,23,225,5.11363636364,0.0
1592,cbe756ce81f5c420a1f7079791ed9aa2js2u7,1e+30,1e+30,0.0917094644167,0.0,1,0.0625928956448,1,0.0860317501191,1,1,1,1,1.0,0.0
1593,cbe8d224a38ccff930674361b502e7beyuf1k,7.78042105263e+12,7.78042105263e+12,0.0853385319893,0.189083217986,2,0.393812557492,1,0.26760177253,2,2,1,2,1.0,0.0
1594,cc064e3409a1825e3c4e5c814376f140qxu5l,1.49815789474e+12,1.96953333333e+13,0.916582356432,0.567249653959,2,0.787625114984,1,1.11978213641,2,3,2,4,1.33333333333,0.0
1595,cc4763c97c3d7cc9116e0a51a6d1f2e82242i,842105263.0,2.50192105263e+12,5.40082286689,2.45808183382,14,1.94037976499,1,4.90662765366,19,27,5,31,1.47619047619,0.0
1596,cc78aba7eb8293a1d70f083bd747fa1450906,1e+30,1e+30,0.0528823981553,0.189083217986,1,0.196906278746,1,0.00357674860928,1,1,1,1,1.0,0.0
1597,cca4426ec6d64f3e73294d4d5bc9719beud37,421052631.0,2.39107894737e+12,4.14474983952,1.51266574389,10,6.49790719862,1,4.26805420477,20,28,7,33,1.22222222222,0.0
1598,ccc371d7848a80bc31941248b9f49b95hn694,15526315789.0,1.22031578947e+12,0.912218641779,0.189083217986,7,1.58370042578,1,1.20420797638,9,9,1,9,1.28571428571,0.0
1599,ccf30c9533a66f22f1c65910ae1bac1a1fs05,0.0,59163231792.4,190.329748098,122.045879312,385,252.630755631,1,212.114543341,121,489,8,1283,40.09375,0.0
1600,cd35a3230456d4a245806e476c63e9a1evu7i,1e+30,1e+30,0.164184268626,0.189083217986,1,0.175966713976,1,0.117633216245,1,1,1,1,1.0,0.0
1601,cd856579a7c4850b60d8763520339449x0mqg,8.71547368421e+12,8.71547368421e+12,0.104533141531,0.189083217986,2,0.0917155484524,1,0.0945180131668,2,2,2,2,1.0,0.0
1602,cd8f738dfa2ea0554baa3dfc4465cdb8izun1,0.0,1.44407673389e+11,52.742129329,24.2026519023,40,94.3181586911,1,76.0148595547,158,373,45,536,2.21487603306,0.0
1603,cd9a7b22d85c35845260cd61a4b65cb2meyel,2157894737.0,2.51865789474e+12,0.613425612028,0.567249653959,3,0.312964478224,1,0.951982636732,3,3,3,5,1.66666666667,0.0
1604,cdf1fdd424a11dde166c4bf069d6998eph7b1,0.0,87720376025.4,74.922663257,29.1188155699,246,173.277525297,1,115.95469293,135,668,24,880,6.71755725191,0.0
1605,cdf76f38b6f46a3bd396a99123d26909xq5c3,52631579.0,16195068527.4,78.3941392089,35.5476449814,168,148.163973168,1,121.942481683,238,646,69,842,5.39743589744,0.0
1606,ce22684df495e376e32ac95d3ceb1164t37l2,1e+30,1e+30,0.164184268626,0.0,1,0.0625928956448,1,0.0414529614277,1,1,1,1,1.0,0.0
1607,ce7d34398a6d6011bcd96ff0aa82b6674hxzl,3.21105263157e+11,1.14791403509e+13,0.927477245782,0.756332871945,3,0.438150269513,1,1.34568384265,4,7,5,7,1.16666666667,0.0
1608,cefd0ed907595de146c91e6c26b8ad658ilo9,52631579.0,7.84165991903e+11,2.07220162097,0.756332871945,6,0.876300539027,1,1.64686502744,5,7,1,14,2.0,0.0
1609,cf06ff5f520b14d1f9f1cf5a7ff34982bj4md,4.97926315789e+12,4.97926315789e+12,0.385929360607,0.189083217986,2,0.351933427952,1,0.25143410251,2,2,2,2,1.0,0.0
1610,cf18f6766fadce944ee74796489c23acmqhpe,3.21736842105e+11,1.33958210526e+13,0.288753473848,0.567249653959,4,0.275146645357,1,1.22402436433,5,5,1,6,6.0,0.0
1611,cf1f2b6f29840e1ecbb31d18fb128c38bseas,0.0,3336572199.73,125.284825636,35.7367281994,2,12.2682075464,1,103.249786455,1,1,1,196,32.6666666667,0.0
1612,cf22da37578048d2e51eca1e544c693cke5t3,105263158.0,75301809210.5,16.062502656,1.13449930792,10,5.91565287518,1,22.2682815461,4,5,4,129,5.60869565217,0.0
1613,cf33d05860b7f7d9af73c6091190b81ektz1j,0.0,13877832372.7,359.86547027,556.85007697,497,1096.96487889,1,560.342554436,518,2876,121,5571,32.0172413793,0.0
1614,cf456f3c8c409ec4060142acfdabb5bbqpx7q,0.0,5.5250877193e+11,2.40516532733,0.189083217986,4,3.34336756554,1,3.49966976811,12,14,5,19,1.58333333333,0.0
1615,cf4eb0f68d47e6d4b92befd0b8fff39a098cd,1.79426315789e+12,2.27342807018e+13,0.20605384805,0.0,3,0.703866855903,1,0.486624490904,4,4,2,4,1.0,0.0
1616,cf9a1c3af63d1bc3f55728b4a06a5f46njrac,368421053.0,1.01871610845e+11,8.65809918034,7.37424550147,70,23.4035729588,1,3.79809338475,51,64,6,133,2.95555555556,0.0
1617,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,0.0,265300210.854,3295.03570156,3391.37512561,14907,3218.58928695,1,6704.57041884,1040,24901,48,51421,39.5242121445,0.0
1618,d0231e5200b870c055db7e3daae24bc8lt7at,157894737.0,1.2208663325e+12,9.5126357798,3.21441470577,35,11.2618696945,1,9.81991407808,32,39,12,64,1.77777777778,0.0
1619,d056594c1d7976b6ad4ba23e2b4cea19l2i0t,0.0,21736886507.6,261.080839034,278.141413658,207,168.044088521,1,452.406593114,403,2355,73,3557,10.0764872521,0.0
1620,d092609f5140c62ec64ddd7615c25792qgdrd,19000000000.0,8.43700404858e+11,8.44942453795,0.189083217986,4,2.75668790245,1,6.39223910282,5,12,2,14,2.0,0.0
1621,d0b096df6b5ffd2efe8d5cfad4a24912zs3dd,4631578948.0,3.19709868421e+12,3.26520616709,0.189083217986,24,4.92265696865,1,3.75099892647,15,23,8,25,1.13636363636,0.0
1622,d110111b8700f290b5d03a0e243fe375r3woe,210526316.0,1.54002947368e+12,1.53978211339,1.89083217986,33,8.97430241277,1,4.38761925607,28,25,1,51,1.54545454545,0.0
1623,d1200a75b6c05584f4f902e74d3dead76cj15,684210526.0,7.44324561404e+11,1.66797478568,0.378166435973,5,0.438150269513,1,1.08932930887,5,4,4,7,1.16666666667,0.0
1624,d127576e329604b576df0a3248cdcda3279td,0.0,19380483555.9,502.147791706,211.132255888,1418,249.683060727,1,627.592252188,556,2109,100,3989,7.62715105163,0.0
1625,d13cd9e0a7b95c0a35f3456014865230qku5q,4684210526.0,8.93966917293e+12,0.519050829282,0.567249653959,6,0.36686219381,1,1.30284637445,7,8,8,8,1.33333333333,0.0
1626,d144312f2f68dc33a63b7863911b2aa459i99,0.0,1.0126129544e+11,64.863680064,48.4053038045,14,47.8209722726,1,95.6110785056,201,636,46,764,4.12972972973,0.0
1627,d154075c75cbb3f4b716a16c88eedd774i8s0,421052632.0,2.23473684211e+11,4.12781145171,7.75241193744,9,2.7973242278,1,8.9523643899,22,34,4,61,1.84848484848,0.0
1628,d1be739798ba0745a1fd72ac918a9f1929hei,1473684211.0,5.31391497976e+12,0.816486761718,0.945416089932,7,2.46353399566,1,1.31341903943,11,12,5,14,1.4,0.0
1629,d1f000f475c502ecd2e993c52987e63ed3k7n,1e+30,1e+30,0.045935152672,0.189083217986,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1630,d26cca81c93b52ae3564aa6cdf33f5d5mkliw,6526315790.0,2.40681494058e+12,1.94574165689,2.45808183382,16,3.1680881774,1,4.29314109206,19,26,6,32,1.39130434783,0.0
1631,d2704c8bb6ebbf13e08f37131382b126wy4yc,0.0,2760596086.45,410.980621147,4002.53186103,1926,869.627500469,1,657.169492104,371,3504,61,4942,14.4081632653,1.0
